State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Napa,6,55,5/13/2016,36,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/14/2016,30,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/15/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/16/2016,29,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/17/2016,40,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/18/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,5/19/2016,37,Good,PM2.5,06-055-0003,1
California,Napa,6,55,5/20/2016,31,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/21/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/22/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/23/2016,10,Good,PM2.5,06-055-0003,1
California,Napa,6,55,5/24/2016,29,Good,PM10,06-055-0003,1
California,Napa,6,55,5/25/2016,25,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/26/2016,37,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/27/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,5/28/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,5/29/2016,39,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/30/2016,38,Good,Ozone,06-055-0003,1
California,Napa,6,55,5/31/2016,41,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/1/2016,37,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/2/2016,42,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/3/2016,58,Moderate,Ozone,06-055-0003,1
California,Napa,6,55,6/4/2016,39,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/5/2016,35,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/6/2016,27,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/7/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/8/2016,25,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/9/2016,25,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/10/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/11/2016,42,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/12/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/13/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/14/2016,39,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/15/2016,37,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/16/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/17/2016,27,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/18/2016,37,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/19/2016,44,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/20/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/21/2016,60,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/22/2016,58,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/23/2016,41,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/24/2016,35,Good,Ozone,06-055-0003,1
California,Napa,6,55,6/25/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/26/2016,57,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/27/2016,48,Good,PM2.5,06-055-0003,1
California,Napa,6,55,6/28/2016,55,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/29/2016,54,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,6/30/2016,66,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/1/2016,59,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/2/2016,34,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/3/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,7/4/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/5/2016,36,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/6/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/7/2016,35,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/8/2016,21,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/9/2016,23,Good,Ozone,06-055-0003,1
California,Napa,6,55,7/10/2016,39,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/11/2016,48,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/12/2016,48,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/13/2016,49,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/14/2016,54,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/15/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/16/2016,40,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/17/2016,47,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/18/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/19/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/20/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/21/2016,34,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/22/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/23/2016,55,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/24/2016,58,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/25/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/26/2016,54,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,7/27/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/28/2016,49,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/29/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/30/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,7/31/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/1/2016,46,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/2/2016,47,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/3/2016,55,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/4/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/5/2016,48,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/6/2016,53,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/7/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/8/2016,53,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/9/2016,47,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/10/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/11/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/12/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,8/13/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/14/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/15/2016,29,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/16/2016,33,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/17/2016,33,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/18/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/19/2016,53,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,8/20/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/21/2016,33,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/22/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/23/2016,29,Good,Ozone,06-055-0003,1
California,Napa,6,55,8/24/2016,28,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/25/2016,34,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/26/2016,31,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/27/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/28/2016,40,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/29/2016,35,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/30/2016,37,Good,PM2.5,06-055-0003,1
California,Napa,6,55,8/31/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/1/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/2/2016,54,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/3/2016,55,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/4/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/5/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/6/2016,69,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/7/2016,72,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/8/2016,55,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/9/2016,34,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/10/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/11/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/12/2016,29,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/13/2016,37,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/14/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/15/2016,36,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/16/2016,39,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/17/2016,40,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/18/2016,61,Moderate,Ozone,06-055-0003,1
California,Napa,6,55,9/19/2016,36,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/20/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,9/21/2016,39,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/22/2016,31,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/23/2016,31,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/24/2016,35,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/25/2016,58,Moderate,Ozone,06-055-0003,1
California,Napa,6,55,9/26/2016,90,Moderate,Ozone,06-055-0003,1
California,Napa,6,55,9/27/2016,49,Good,Ozone,06-055-0003,1
California,Napa,6,55,9/28/2016,33,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/29/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,9/30/2016,34,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/1/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/2/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/3/2016,28,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/4/2016,32,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/5/2016,34,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/6/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/7/2016,41,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/8/2016,50,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/9/2016,71,Moderate,Ozone,06-055-0003,1
California,Napa,6,55,10/10/2016,32,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/11/2016,39,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/12/2016,31,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/13/2016,24,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/14/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/15/2016,31,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/16/2016,30,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/17/2016,36,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/18/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/19/2016,40,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/20/2016,40,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/21/2016,31,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/22/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/23/2016,39,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/24/2016,32,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/25/2016,25,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/26/2016,26,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/27/2016,15,Good,PM2.5,06-055-0003,1
California,Napa,6,55,10/28/2016,21,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/29/2016,27,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/30/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,10/31/2016,30,Good,Ozone,06-055-0003,1
California,Napa,6,55,11/1/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,11/2/2016,31,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/3/2016,37,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/4/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/5/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/6/2016,30,Good,Ozone,06-055-0003,1
California,Napa,6,55,11/7/2016,30,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/8/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/9/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/10/2016,37,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/11/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/12/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/13/2016,49,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/14/2016,50,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/15/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/16/2016,41,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/17/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/18/2016,73,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/19/2016,45,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/20/2016,38,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/21/2016,31,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/22/2016,49,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/23/2016,44,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/24/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/25/2016,60,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,11/26/2016,44,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/27/2016,34,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/28/2016,27,Good,Ozone,06-055-0003,1
California,Napa,6,55,11/29/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,11/30/2016,59,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/1/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/2/2016,33,Good,Ozone,06-055-0003,1
California,Napa,6,55,12/3/2016,60,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/4/2016,70,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/5/2016,72,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/6/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/7/2016,58,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/8/2016,51,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/9/2016,43,Good,PM2.5,06-055-0003,1
California,Napa,6,55,12/10/2016,21,Good,Ozone,06-055-0003,1
California,Napa,6,55,12/11/2016,54,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/12/2016,52,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/13/2016,46,Good,PM2.5,06-055-0003,1
California,Napa,6,55,12/14/2016,44,Good,PM2.5,06-055-0003,1
California,Napa,6,55,12/15/2016,28,Good,Ozone,06-055-0003,1
California,Napa,6,55,12/16/2016,41,Good,PM2.5,06-055-0003,1
California,Napa,6,55,12/17/2016,60,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/18/2016,69,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/19/2016,65,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/20/2016,63,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/21/2016,77,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/22/2016,76,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/23/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/24/2016,74,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/25/2016,62,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/26/2016,56,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/27/2016,64,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/28/2016,64,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/29/2016,75,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/30/2016,66,Moderate,PM2.5,06-055-0003,1
California,Napa,6,55,12/31/2016,64,Moderate,PM2.5,06-055-0003,1
California,San Francisco,6,75,1/1/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/2/2016,53,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/3/2016,67,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/4/2016,62,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/5/2016,29,Good,NO2,06-075-0005,1
California,San Francisco,6,75,1/6/2016,32,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/7/2016,38,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/8/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/9/2016,41,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/10/2016,40,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/11/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/12/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/13/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/14/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/15/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/16/2016,30,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/17/2016,25,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/18/2016,37,Good,NO2,06-075-0005,1
California,San Francisco,6,75,1/19/2016,36,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/20/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/21/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/22/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/23/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/24/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/25/2016,29,Good,NO2,06-075-0005,1
California,San Francisco,6,75,1/26/2016,51,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/27/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/28/2016,59,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,1/29/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/30/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,1/31/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/1/2016,28,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/2/2016,28,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/3/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/4/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/5/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/6/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/7/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/8/2016,44,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/9/2016,66,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/10/2016,60,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/11/2016,56,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/12/2016,38,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/13/2016,37,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/14/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/15/2016,37,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/16/2016,61,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/17/2016,38,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/18/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/19/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/20/2016,34,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/21/2016,31,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/22/2016,40,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/23/2016,37,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/24/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/25/2016,62,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/26/2016,29,Good,NO2,06-075-0005,1
California,San Francisco,6,75,2/27/2016,30,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,2/28/2016,33,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,2/29/2016,44,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,3/1/2016,35,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/2/2016,24,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/3/2016,22,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/4/2016,22,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/5/2016,40,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/6/2016,39,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/7/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/8/2016,41,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/9/2016,28,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/10/2016,26,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/11/2016,37,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/12/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/13/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/14/2016,38,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/15/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/16/2016,40,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,3/17/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/18/2016,30,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/19/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/20/2016,32,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/21/2016,39,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/22/2016,37,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/23/2016,27,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/24/2016,32,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/25/2016,47,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,3/26/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,3/27/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/28/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,3/29/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,3/30/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,3/31/2016,38,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/1/2016,32,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/2/2016,36,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/3/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/4/2016,34,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/5/2016,53,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/6/2016,46,Good,NO2,06-075-0005,1
California,San Francisco,6,75,4/7/2016,51,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/8/2016,38,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/9/2016,25,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/10/2016,30,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/11/2016,36,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/12/2016,37,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/13/2016,42,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/14/2016,42,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/15/2016,38,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/16/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/17/2016,44,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/18/2016,52,Moderate,NO2,06-075-0005,1
California,San Francisco,6,75,4/19/2016,49,Good,NO2,06-075-0005,1
California,San Francisco,6,75,4/20/2016,54,Moderate,NO2,06-075-0005,1
California,San Francisco,6,75,4/21/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/22/2016,40,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/23/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/24/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,4/25/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/26/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/27/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,4/28/2016,49,Good,PM2.5,06-075-0005,1
